variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
all_rowmajor,16384,16384,0,96,50,0.009219766,931.687,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,51,0.009770429,879.177,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,52,0.009165685,937.184,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,53,0.009172016,936.537,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,54,0.009249566,928.685,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,55,0.009252398,928.401,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,56,0.009266777,926.960,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,57,0.009271337,926.504,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,58,0.009188785,934.828,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,59,0.009415517,912.317,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,60,0.009233615,930.289,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,61,0.009191337,934.569,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,62,0.009332198,920.462,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,63,0.009358328,917.892,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,64,0.009232896,930.362,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,65,0.009409426,912.907,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,66,0.009159816,937.785,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,67,0.009213886,932.281,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,68,0.009278156,925.823,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,69,0.009344837,919.217,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,70,0.009236918,929.957,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,71,0.009272488,926.389,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,72,0.009282636,925.377,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,73,0.009233266,930.325,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,74,0.009297356,923.912,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,75,0.009285417,925.099,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,76,0.009227847,930.871,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,77,0.009340558,919.638,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,78,0.009462638,907.774,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,79,0.009317196,921.944,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,80,0.009327796,920.896,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,81,0.009281086,925.531,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,82,0.009206525,933.027,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,83,0.009277967,925.842,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,84,0.009419128,911.967,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,85,0.009252357,928.405,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,86,0.009393367,914.468,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,87,0.009197715,933.921,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,88,0.009204295,933.253,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,89,0.009197766,933.915,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,90,0.009306058,923.048,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,91,0.009208688,932.808,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,92,0.009257937,927.845,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,93,0.009241206,929.525,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,94,0.009278485,925.791,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,95,0.009266426,926.995,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,96,0.009502858,903.932,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,97,0.009287096,924.932,2.681670e+09,PASS
