variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
soa_sorted,qe_tiled,45000200,22054600,24,1,65,7.825557
soa_sorted,qe_tiled,45000200,22054600,24,1,66,7.621036
soa_sorted,qe_tiled,45000200,22054600,24,1,67,8.062149
soa_sorted,qe_tiled,45000200,22054600,24,1,68,8.335771
soa_sorted,qe_tiled,45000200,22054600,24,1,69,8.239709
soa_sorted,qe_tiled,45000200,22054600,24,1,70,8.396000
soa_sorted,qe_tiled,45000200,22054600,24,1,71,7.988388
soa_sorted,qe_tiled,45000200,22054600,24,1,72,8.084669
soa_sorted,qe_tiled,45000200,22054600,24,1,73,7.617146
soa_sorted,qe_tiled,45000200,22054600,24,1,74,8.515561
soa_sorted,qe_tiled,45000200,22054600,24,1,75,7.596284
soa_sorted,qe_tiled,45000200,22054600,24,1,76,7.457583
soa_sorted,qe_tiled,45000200,22054600,24,1,77,8.034338
soa_sorted,qe_tiled,45000200,22054600,24,1,78,8.014829
soa_sorted,qe_tiled,45000200,22054600,24,1,79,7.540845
soa_sorted,qe_tiled,45000200,22054600,24,1,80,7.892668
soa_sorted,qe_tiled,45000200,22054600,24,1,81,8.006468
soa_sorted,qe_tiled,45000200,22054600,24,1,82,7.611394
soa_sorted,qe_tiled,45000200,22054600,24,1,83,8.082068
soa_sorted,qe_tiled,45000200,22054600,24,1,84,8.075488
soa_sorted,qe_tiled,45000200,22054600,24,1,85,7.611976
soa_sorted,qe_tiled,45000200,22054600,24,1,86,8.397552
soa_sorted,qe_tiled,45000200,22054600,24,1,87,8.549063
soa_sorted,qe_tiled,45000200,22054600,24,1,88,7.666806
soa_sorted,qe_tiled,45000200,22054600,24,1,89,8.134358
soa_sorted,qe_tiled,45000200,22054600,24,1,90,7.839856
soa_sorted,qe_tiled,45000200,22054600,24,1,91,8.505821
soa_sorted,qe_tiled,45000200,22054600,24,1,92,8.412281
soa_sorted,qe_tiled,45000200,22054600,24,1,93,7.563806
soa_sorted,qe_tiled,45000200,22054600,24,1,94,8.033668
soa_sorted,qe_tiled,45000200,22054600,24,1,95,8.555321
soa_sorted,qe_tiled,45000200,22054600,24,1,96,8.312070
soa_sorted,qe_tiled,45000200,22054600,24,1,97,8.619924
