backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx16_by16,run7,7,1.707520
gpu,1,256,163840,uniform,V1_bx16_by16,run8,8,1.709760
gpu,1,256,163840,uniform,V1_bx16_by16,run9,9,1.709376
gpu,1,256,163840,uniform,V1_bx16_by16,run10,10,1.711040
gpu,1,256,163840,uniform,V1_bx16_by16,run11,11,1.709376
gpu,1,256,163840,uniform,V1_bx16_by16,run12,12,1.709280
gpu,1,256,163840,uniform,V1_bx16_by16,run13,13,1.708928
gpu,1,256,163840,uniform,V1_bx16_by16,run14,14,1.711712
gpu,1,256,163840,uniform,V1_bx16_by16,run15,15,1.708096
gpu,1,256,163840,uniform,V1_bx16_by16,run16,16,1.710368
gpu,1,256,163840,uniform,V1_bx16_by16,run17,17,1.709248
gpu,1,256,163840,uniform,V1_bx16_by16,run18,18,1.709536
gpu,1,256,163840,uniform,V1_bx16_by16,run19,19,1.709440
gpu,1,256,163840,uniform,V1_bx16_by16,run20,20,1.710784
gpu,1,256,163840,uniform,V1_bx16_by16,run21,21,1.708320
gpu,1,256,163840,uniform,V1_bx16_by16,run22,22,1.710368
gpu,1,256,163840,uniform,V1_bx16_by16,run23,23,1.710304
gpu,1,256,163840,uniform,V1_bx16_by16,run24,24,1.709632
gpu,1,256,163840,uniform,V1_bx16_by16,run25,25,1.714016
gpu,1,256,163840,uniform,V1_bx16_by16,run26,26,1.708672
gpu,1,256,163840,uniform,V1_bx16_by16,run27,27,1.710304
gpu,1,256,163840,uniform,V1_bx16_by16,run28,28,1.714112
gpu,1,256,163840,uniform,V1_bx16_by16,run29,29,1.711104
gpu,1,256,163840,uniform,V1_bx16_by16,run30,30,1.711456
gpu,1,256,163840,uniform,V1_bx16_by16,run31,31,1.710304
gpu,1,256,163840,uniform,V1_bx16_by16,run32,32,1.709344
gpu,1,256,163840,uniform,V1_bx16_by16,run33,33,1.709312
gpu,1,256,163840,uniform,V1_bx16_by16,run34,34,1.709600
gpu,1,256,163840,uniform,V1_bx16_by16,run35,35,1.710176
gpu,1,256,163840,uniform,V1_bx16_by16,run36,36,1.712736
gpu,1,256,163840,uniform,V1_bx16_by16,run37,37,1.710080
gpu,1,256,163840,uniform,V1_bx16_by16,run38,38,1.708704
gpu,1,256,163840,uniform,V1_bx16_by16,run39,39,1.707392
gpu,1,256,163840,uniform,V1_bx16_by16,run40,40,1.711200
gpu,1,256,163840,uniform,V1_bx16_by16,run41,41,1.710720
